#,id_inmueble,Plataforma,Link,Duplicado,Ciudad,Barrio,Está en el barrio?,Dónde está?,Direccion,Tipo propiedad,Precio venta,área m2,Valor m2,Valor m2 actualizado,Remodelado,Desv reformados,Resultado,Propiedad horizontal,Piso,Ascensor,# Habitaciones,# baños,Red gas,Zona ropas,# Parquead,Fecha actual,Fecha publicación,Agencia,Contacto,COMENTARIOS
77,192456014,fincaraiz,https://www.fincaraiz.com.co/oficina-en-venta-en-belen-medellin/192456014,,Medellín,diego echavarria,,,"Diagonal 75B #8-40, Medellín, Antioquia, Colombia",Oficina,600000000.0,54.0,11111111.111111112,,False,,,,,,0,2.0,,,2,,2025-05-27,,INMOBILIARIA L&S SAS,
78,7602822,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/7602822,,Medellín,belen las playas,,,Calle 10 75a-38,Apartamento,290000000.0,70.0,4142857.1428571427,,False,,,,,,2,1.0,,,0,,2022-09-15,,Total Bienes,
79,192135470,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-medellin/192135470,,Medellín,urbanizacion san bernardo,,,"Calle 26 #71-22, Medellín, Antioquia, Colombia",Apartamento,255000000.0,50.0,5100000.0,,False,,,,,,2,1.0,,,0,,2025-03-12,,Inmobiliaria Echeverry,
80,191837464,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/191837464,,Medellín,belen,,,CR 70 A 26 34 INT 201,Apartamento,390000000.0,105.0,3714285.714285714,,False,,,,,,4,1.0,,,0,,2025-01-02,,Arrendamientos El Castillo S.A.S,
81,192637265,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192637265,,Medellín,belen,,,"Calle 22 # 74-8, Medellín, Antioquia, Colombia",Apartamento,385000000.0,72.7,5295735.900962861,,False,,,,,,3,2.0,,,1,,2025-07-14,,ARRENDAMIENTOS MEDELLIN,
82,191141494,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/191141494,,Medellín,belen,,,CL 12 # 11 - 35,Casa,580000000.0,95.0,6105263.157894737,,False,,,,,,4,3.0,,,0,,2024-07-23,,ASESORIA INMOBILIARIA Y PROYECTOS,
83,192632313,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-la-gloria-medellin/192632313,,Medellín,la gloria,,,CL 25 79 A 25 INT 201,Casa,420000000.0,96.0,4375000.0,,False,,,,,,3,2.0,,,0,,2025-07-12,,INMOBILIARIA PROTEBIENES,
84,6834359,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/6834359,,Medellín,belen,,,Calle 10 E   25 - 180,Apartamento,875000000.0,165.0,5303030.303030303,,False,,,,,,3,4.0,,,2,,2021-11-10,,Inmobiliaria la Cumbre,
85,191986617,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/191986617,,Medellín,belen,,,CALLE 16   75- 24,Apartamento,380000000.0,91.0,4175824.175824176,,False,,,,,,2,2.0,,,0,,2025-02-07,,INDIKA INMOBILIARIA SAS,
86,191628737,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/191628737,,Medellín,belen las playas,,,calle 12 # 73-38  bloque 41 apto 202,Apartamento,410000000.0,80.0,5125000.0,,False,,,,,,3,2.0,,,0,,2024-10-30,,Petra Inmobiliaria,
87,192632720,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192632720,,Medellín,granada,,,calle 26 # 74-12,Apartamento,280000000.0,44.0,6363636.363636363,,True,,,,,,2,1.0,,,0,,2025-07-12,,NICOLAS PEREZ PROPIEDAD RAIZ,
88,7434177,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/7434177,,Medellín,belen,,,carrera 71 20-10,Apartamento,550000000.0,116.22,4732404.061263122,,False,,,,,,4,2.0,,,0,,2022-07-14,,La Fuente Inmobiliaria,
89,192609624,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-mota-medellin/192609624,,Medellín,la mota,,,CR 76A  01 91 APT 215 URB PORTO ALEGRE,Apartamento,410000000.0,80.0,5125000.0,,False,,,,,,3,3.0,,,1,,2025-07-07,,Maxibienes S.A.S,
90,10577771,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-medellin/10577771,,Medellín,diego echavarria,,,Carrera 75 # 9 A 02 Apto 402 bloque 11,Apartamento,400000000.0,77.0,5194805.194805195,,False,,,,,,3,2.0,,,1,,2024-02-12,,Viva Inmobiliaria Asociados,
91,192669340,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192669340,,Medellín,belen,,,"Carrera 76 & Calle 25, Medellín, Antioquia, Colombia",Apartamento,290000000.0,50.0,5800000.0,,False,,,,,,2,1.0,,,0,,2025-07-22,,OPCIONES INMOBILIARIAS,
92,11058004,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/11058004,,Medellín,belen las playas,,,Diagonal 79 #9 -133,Apartamento,450000000.0,89.0,5056179.775280898,,False,,,,,,3,2.0,,,1,,2024-07-18,,CITY RAIZ,
93,192081057,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192081057,,Medellín,belen,,,Calle 24 #71 A -21,Casa,550000000.0,110.0,5000000.0,,False,,,,,,3,2.0,,,1,,2025-02-27,,Arrendamientos las vegas,
94,192661310,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192661310,,Medellín,belen,,,Calle 25 #75 -29,Apartamento,450000000.0,90.0,5000000.0,,False,,,,,,4,2.0,,,1,,2025-07-20,,CITY RAIZ,
95,191508420,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/191508420,,Medellín,belen aliadas,,,Diagonal 79 # 9 133,Apartamento,500000000.0,89.0,5617977.528089887,,False,,,,,,3,2.0,,,0,,2024-09-30,,Grupo Empresarial Mi,
96,192481563,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-la-gloria-medellin/192481563,,Medellín,la gloria,,,CR 79 A 23 20 INT 201,Casa,365000000.0,142.0,2570422.5352112674,,False,,,,,,4,1.0,,,0,,2025-06-03,,Arrendamientos El Castillo S.A.S,
97,192550447,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192550447,,Medellín,belen,,,CR 72 20 A 56 2 PISO,Casa,480000000.0,9596.0,50020.8420175073,,False,,,,,,3,2.0,,,0,,2025-06-19,,Arrendamientos El Castillo S.A.S,
98,192610844,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-cabañas-medellin/192610844,,Medellín,cabañas,,,CLL 24A # 50-17,Casa,460000000.0,84.0,5476190.476190476,,False,,,,,,3,2.0,,,0,,2025-07-07,,Arrendamientos e Inmobiliaria Alameda,
99,192708359,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192708359,,Medellín,belen,,,"Calle 25 # 70A-38, Medellín, Antioquia, Colombia",Casa,430000000.0,120.0,3583333.3333333335,,False,,,,,,3,2.0,,,0,,2025-08-01,,PROVENZA INMOBILIARIA MEDELLIN S.A.S,
100,191874551,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/191874551,,Medellín,belen,,,Calle 22 #74 -39,Casa,320000000.0,98.0,3265306.1224489794,,False,,,,,,3,1.0,,,0,,2025-01-14,,Arrendamientos las vegas,
101,10505689,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/10505689,,Medellín,belen,,,SAN BERNARDO,Apartamento,530000000.0,80.0,6625000.0,,False,,,,,,3,2.0,,,0,,2024-01-26,,VIVÁREA SAS,
102,7374788,fincaraiz,https://www.fincaraiz.com.co/local-en-venta-en-belen-san-bernardo-medellin/7374788,,Medellín,belen aliadas,,,CR 76 19 30 PISO 1,Local,850000000.0,138.0,6159420.289855072,,False,,,,,,0,2.0,,,0,,2022-06-24,,Arrendamientos El Castillo S.A.S,
103,192014542,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192014542,,Medellín,belen,,,Cra 74a # 26-78,Apartamento,235000000.0,53.0,4433962.264150944,,False,,,,,,3,1.0,,,0,,2025-02-13,,Viva Inmobiliaria Asociados,
104,191986671,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/191986671,,Medellín,belen,,,CALLE 16   75- 24,Apartamento,365000000.0,70.0,5214285.714285715,,False,,,,,,3,2.0,,,0,,2025-02-07,,INDIKA INMOBILIARIA SAS,
105,192227909,fincaraiz,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-belen-san-bernardo-medellin/192227909,,Medellín,granada,,,"Cra 73A # 26-15, Medellín, Antioquia, Colombia",Apartaestudio,280000000.0,44.0,6363636.363636363,,True,,,,,,2,1.0,,,0,,2025-04-03,,INVERSIONES INMOBIENES,
106,192627771,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192627771,,Medellín,belen aliadas,,,CR 78  20A 09,Casa,730000000.0,200.0,3650000.0,,False,,,,,,5,2.0,,,0,,2025-07-11,,Maxibienes S.A.S,
107,10866802,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-medellin/10866802,,Medellín,belen,,,Torre de la Villa,Apartamento,550000000.0,127.0,4330708.661417323,,False,,,,,,3,2.0,,,1,,2024-05-09,,Compro Casa,
108,8269471,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-las-playas-medellin/8269471,,Medellín,belen las playas,,,CALLE 14   70- 43,Apartamento,420000000.0,105.0,4000000.0,,False,,,,,,4,2.0,,,1,,2023-10-06,,Cuadra por Cuadra Inmobiliaria,
109,192290927,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-las-playas-medellin/192290927,,Medellín,urbanizacion rafael uribe uribe,,,CL 11 71 37 PISO 2,Apartamento,430000000.0,96.0,4479166.666666667,,False,,,,,,4,2.0,,,0,,2025-04-21,,Arrendamientos El Castillo S.A.S,
110,10240621,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/10240621,,Medellín,belen,,,"Calle 26A #70a-7, Medellín, Antioquia, Colombia",Apartamento,360000000.0,76.0,4736842.105263158,,False,,,,,,4,1.0,,,0,,2023-10-02,,Arrendamientos Santa Fe - Ventas,
111,191766218,fincaraiz,https://www.fincaraiz.com.co/bodega-en-venta-en-belen-san-bernardo-medellin/191766218,,Medellín,belen san bernardo,,,CR 74 24 16,Bodega,2100000000.0,650.0,3230769.230769231,,False,,,,,,0,4.0,,,0,,2024-12-06,,Orientamos S.A.S.,
112,192619891,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192619891,,Medellín,belen,,,Cra. 73 # 21-0,Casa,330000000.0,75.0,4400000.0,,False,,,,,,2,2.0,,,0,,2025-07-09,,Tu360Inmobiliario en colaboración con Pulppo,
113,192214590,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192214590,,Medellín,belen,,,CR 70 25 11 401 AP,Apartamento,450000000.0,80.0,5625000.0,,False,,,,,,3,2.0,,,1,,2025-03-31,,Arrendamientos El Castillo S.A.S,
114,192452875,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-diego-echavarria-medellin/192452875,,Medellín,diego echavarria,,,cra 72 # 9-65,Casa,620000000.0,119.0,5210084.033613445,,False,,,,,,3,2.0,,,1,,2025-05-26,,MUNDIVERSO INMOBILIARIA,
115,192605195,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192605195,,Medellín,belen aliadas,,,CR 80 C 19 39 PISO 1,Casa,540000000.0,105.0,5142857.142857143,,False,,,,,,5,4.0,,,1,,2025-07-05,,Activos Y Bienes SAS,
116,191961428,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/191961428,,Medellín,belen las playas,,,Carrera 71 #16 -26,Casa,250000000.0,51.0,4901960.784313725,,False,,,,,,2,1.0,,,0,,2025-02-03,,Arrendamientos las vegas,
117,192169192,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192169192,,Medellín,belen,,,CL 24 77 29 AP 401,Apartamento,215000000.0,50.0,4300000.0,,False,,,,,,2,2.0,,,0,,2025-03-19,,Tu Espacio Inmobiliario,
118,192708546,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192708546,,Medellín,belen,,,"Calle 25 # 70A-38, Medellín, Antioquia, Colombia",Casa,425000000.0,85.0,5000000.0,,False,,,,,,3,2.0,,,0,,2025-08-01,,PROVENZA INMOBILIARIA MEDELLIN S.A.S,
119,191385639,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-las-playas-medellin/191385639,,Medellín,belen las playas,,,Carrera 70 #26 A -33,Apartamento,490000000.0,90.0,5444444.444444444,,False,,,,,,3,2.0,,,1,,2024-09-13,,Arrendamientos las vegas,
120,11034248,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/11034248,,Medellín,diego echavarria,,,"Cra. 75 #2B sur -35, Medellín, Belén, Medellín, Antioquia, Colombia",Apartamento,420000000.0,64.0,6562500.0,,False,,,,,,3,2.0,,,1,,2024-07-07,,Houm,
121,11070091,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-medellin/11070091,,Medellín,urbanizacion rafael uribe uribe,,,Calle 13 # 75-83 apto 402 bloque 53,Apartamento,320000000.0,70.0,4571428.571428572,,False,,,,,,3,1.0,,,0,,2024-07-25,,Viva Inmobiliaria Asociados,
122,191491135,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/191491135,,Medellín,diego echavarria,,,CARRERA 76   9AA- 48,Apartamento,350000000.0,96.0,3645833.3333333335,,False,,,,,,3,3.0,,,0,,2024-09-26,,Arrendamientos Envigado,
123,192055536,fincaraiz,https://www.fincaraiz.com.co/bodega-en-venta-en-belen-medellin/192055536,,Medellín,belen,,,"Cra. 74 #24-16, Medellín, Belén",Bodega,2400000000.0,550.0,4363636.363636363,,False,,,,,,0,2.0,,,2,,2025-02-21,,RHBRAIZ,
124,191837483,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/191837483,,Medellín,belen,,,CR 70 A 26 34 INT 301,Apartamento,365000000.0,98.0,3724489.7959183673,,False,,,,,,3,1.0,,,0,,2025-01-02,,Arrendamientos El Castillo S.A.S,
125,191997871,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/191997871,,Medellín,el poblado,,,Calle 16 # 40-140,Apartamento,970000000.0,165.0,5878787.878787879,,False,,,,,,3,3.0,,,2,,2025-02-10,,NICOLAS PEREZ PROPIEDAD RAIZ,
126,191691822,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/191691822,,Medellín,belen,,,CR 74 A 26 78,Apartamento,235000000.0,63.0,3730158.73015873,,False,,,,,,3,1.0,,,0,,2024-11-16,,Activos Y Bienes SAS,
127,192731968,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192731968,,Medellín,belen,,,CR 74 A 26 78 PISO 5,Apartamento,238000000.0,53.0,4490566.037735849,,False,,,,,,3,1.0,,,0,,2025-08-08,,Merino Hermanos y Cía Ltda.,
128,191507562,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/191507562,,Medellín,urbanizacion rafael uribe uribe,,,Carrera 71 # 18 31,Apartamento,435000000.0,180.0,2416666.6666666665,,False,,,,,,4,3.0,,,0,,2024-09-30,,Grupo Empresarial Mi,
129,192564186,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192564186,,Medellín,belen,,,CL 24A # 71 - 41,Apartamento,200000000.0,67.0,2985074.6268656715,,False,,,,,,2,1.0,,,0,,2025-06-24,,INVERSIONES INMOBIENES,
130,192462931,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192462931,,Medellín,urbanizacion rafael uribe uribe,,,calle 20#72,Casa,620000000.0,140.0,4428571.428571428,,False,,,,,,4,3.0,,,0,,2025-05-28,,Arrendamientos e Inmobiliaria Alameda,
131,191766935,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/191766935,,Medellín,belen,,,"Calle 24 #71A-56, Medellín, Antioquia, Colombia",Apartamento,185000000.0,66.0,2803030.303030303,,False,,,,,,2,1.0,,,0,,2024-12-06,,Coseinpro,
132,192695325,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192695325,,Medellín,belen,,,"Calle 22 # 75-35, Medellín, Antioquia, Colombia",Apartamento,310000000.0,55.0,5636363.636363637,,False,,,,,,3,2.0,,,0,,2025-07-29,,ARRENDAMIENTOS MEDELLIN,
133,10571957,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-medellin/10571957,,Medellín,belen,,,Calle 15 # 70-24,Casa,450000000.0,140.0,3214285.714285714,,False,,,,,,3,2.0,,,1,,2024-02-09,,Viva Inmobiliaria Asociados,
134,191576328,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/191576328,,Medellín,belen,,,Calle  24 # 71 A 21,Casa,535000000.0,90.0,5944444.444444444,,False,,,,,,3,2.0,,,1,,2024-10-16,,CITY RAIZ,
135,10975144,fincaraiz,https://www.fincaraiz.com.co/casa-lote-en-venta-en-belen-san-bernardo-medellin/10975144,,Medellín,belen,,,"Carrera 76 #23-16, Medellín, Antioquia, Colombia",Casa,1380000000.0,212.21,6502992.318929362,,False,,,,,,0,0.0,,,0,,2024-06-12,,ARRENDAMIENTOS MEDELLIN,
136,10602830,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-diego-echavarria-medellin/10602830,,Medellín,diego echavarria,,,"Carrera 70A #9a-28, Medellín, Antioquia, Colombia",Casa,600000000.0,119.0,5042016.806722689,,False,,,,,,3,2.0,,,1,,2024-02-17,,ARRENDAMIENTOS MEDELLIN,
137,10706072,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/10706072,,Medellín,belen,,,"Cl. 25 #79a-109, Medellín, Antioquia, Colombia",Casa,380000000.0,112.0,3392857.1428571427,,False,,,,,,4,3.0,,,0,,2024-03-19,,Arrendamientos Santa Fe - Ventas,
138,191677607,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/191677607,,Medellín,belen,,,CALLE 22 # 71A-21,Casa,420000000.0,170.0,2470588.2352941176,,True,,,,,,5,3.0,,,0,,2024-11-13,,Inmobiliaria Tobon,
139,10800776,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/10800776,,Medellín,urbanizacion rafael uribe uribe,,,"Las Playas, Medellín, Belén, Medellín, Antioquia, Colombia",Casa,370000000.0,88.3,4190260.475651189,,False,,,,,,3,2.0,,,0,,2024-04-19,,Inmobiliaria Echeverry,
140,191664746,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/191664746,,Medellín,belen,,,CL 24 # 72 - 28,Casa,430000000.0,95.49,4503089.328725521,,False,,,,,,3,2.0,,,1,,2024-11-09,,Arrendamientos Santa Fe - Ventas,
141,191809260,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/191809260,,Medellín,belen,,,CL 13 A 71 A 40 PISO 1,Casa,460000000.0,120.0,3833333.3333333335,,False,,,,,,4,1.0,,,0,,2024-12-18,,INMOBILIARIA PROTEBIENES,
142,11066418,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/11066418,,Medellín,belen,,,"San Bernardo, Medellín, Belén, Medellin, Antioquia, Colombia",Casa,319400000.0,75.0,4258666.666666667,,False,,,,,,3,2.0,,,0,,2024-07-23,,EMPORIO BIENES Y CAPITALES S.A.S,
143,10675504,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/10675504,,Medellín,belen,,,CL 25 79 A 109 PISO 2,Casa,430000000.0,112.0,3839285.714285714,,False,,,,,,4,2.0,,,0,,2024-03-09,,Arrendamientos las vegas,
144,10969447,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/10969447,,Medellín,belen,,,"Carrera 76 #23-16, Medellín, Antioquia, Colombia",Casa,1380000000.0,200.0,6900000.0,,False,,,,,,0,0.0,,,0,,2024-06-09,,JULIAN VELASQUEZ,
145,191085457,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/191085457,,Medellín,belen,,,"Calle 25 #75-51, Colombia, Medellín, Antioquia, Colombia",Casa,650000000.0,136.0,4779411.764705882,,True,,,,,,4,4.0,,,0,,2024-07-03,,JULIAN VELASQUEZ,
146,10900425,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/10900425,,Medellín,belen las playas,,,Calle 15 #70 -75,Casa,400000000.0,100.0,4000000.0,,False,,,,,,3,3.0,,,0,,2024-05-20,,Arrendamientos las vegas,
147,10914609,fincaraiz,https://www.fincaraiz.com.co/bodega-en-venta-en-belen-san-bernardo-medellin/10914609,,Medellín,belen,,,Carrera 74 #24 -16,Bodega,2400000000.0,550.0,4363636.363636363,,False,,,,,,2,2.0,,,4,,2024-05-23,,BRIKSS SAS,
148,10760914,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-alameda-medellin/10760914,,Medellín,belen alameda,,,CR 75 A 32 A 136 CS,Casa,1400000000.0,200.0,7000000.0,,False,,,,,,7,8.0,,,1,,2024-04-09,,Arrendamientos El Castillo S.A.S,
149,10570727,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-la-palma-medellin/10570727,,Medellín,belen la palma,,,Calle 24 # 82A -48 Piso 1,Casa,690000000.0,183.0,3770491.8032786883,,False,,,,,,4,3.0,,,1,,2024-02-09,,Viva Inmobiliaria Asociados,
150,10851278,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/10851278,,Medellín,urbanizacion rafael uribe uribe,,,"Las Playas, Belén, Medellín, Antioquia, Colombia",Casa,440000000.0,102.3,4301075.268817204,,False,,,,,,3,2.0,,,1,,2024-05-06,,Inmobiliaria Echeverry,
151,192569844,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-urbanizacion-quintas-del-sol-de-la-mota-medellin/192569844,,Medellín,urbanizacion quintas del sol de la mota,,,"Cr75 # 2 B Sur-35, Medellín, Antioquia.
Urbanización santa Juana",Apartamento,385000000.0,67.0,5746268.6567164175,,False,,,,,,3,2.0,,,1,,2025-06-25,,KSTA INMOBILIARIA,
152,192699518,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-las-playas-medellin/192699518,,Medellín,belen las playas,,,CALLE 25 70A- 38,Apartamento,420000000.0,85.0,4941176.470588235,,False,,,,,,3,2.0,,,0,,2025-07-30,,PANORAMA SAN JUAN,
153,192668051,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192668051,,Medellín,belen,,,Carrera 75 #25 -41,Apartamento,500000000.0,120.0,4166666.6666666665,,True,,,,,,4,3.0,,,0,,2025-07-22,,Mattis Inmobiliaria,
154,192311536,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192311536,,Medellín,belen san bernardo,,,"calle 24 número 71 a 21 Belén, Medellín, Antioquia",Casa,540000000.0,110.0,4909090.909090909,,False,,,,,,3,2.0,,,0,,2025-04-25,,KSTA INMOBILIARIA,
155,192585910,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-la-doctora-medellin/192585910,,Medellín,la doctora,,,"BELÉN SAN BERNARDO , Calle 24 #71 a 21",Casa,545000000.0,130.0,4192307.6923076925,,False,,,,,,4,2.0,,,1,,2025-06-30,,Compro Casa,
156,192731716,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192731716,,Medellín,urbanizacion rafael uribe uribe,,,Belén,Apartamento,380000000.0,105.0,3619047.619047619,,False,,,,,,5,1.0,,,0,,2025-08-08,,D Logistica Inmobiliaria,
157,192721513,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192721513,,Medellín,belen,,,Calle 24 No. 71a - 21,Casa,560000000.0,130.0,4307692.307692308,,False,,,,,,4,2.0,,,2,,2025-08-05,,VIVIENDO GRUPO INMOBILIARIO,
158,192481255,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192481255,,Medellín,belen,,,CL 13 73 22 INT 401 BL 32,Apartamento,330000000.0,7830.0,42145.5938697318,,False,,,,,,3,2.0,,,0,,2025-06-03,,Arrendamientos El Castillo S.A.S,
159,192390738,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-san-bernardo-medellin/192390738,,Medellín,belen,,,SAN BERNARDO,Apartamento,460000000.0,100.0,4600000.0,,True,,,,,,3,2.0,,,0,,2025-05-14,,VIVÁREA SAS,
160,192464530,fincaraiz,https://www.fincaraiz.com.co/local-en-venta-en-laureles-medellin/192464530,,Medellín,laureles,,,Cra 74 39B 15,Local,400000000.0,51.0,7843137.2549019605,,False,,,,,,0,1.0,,,1,,2025-05-29,,PROYECTA IN INMOBILIARIA SAS,
161,192174210,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-las-playas-medellin/192174210,,Medellín,belen las playas,,,Calle 11 # 70-36,Casa,450000000.0,100.0,4500000.0,,False,,,,,,4,1.0,,,0,,2025-03-20,,Arrendamientos las vegas,
162,192632367,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-medellin/192632367,,Medellín,diego echavarria,,,CR 75 28 27 AP 201,Casa,460000000.0,161.0,2857142.8571428573,,False,,,,,,4,5.0,,,0,,2025-07-12,,Activos Y Bienes SAS,
163,192338377,fincaraiz,https://www.fincaraiz.com.co/local-en-venta-en-belen-medellin/192338377,,Medellín,urbanizacion san bernardo,,,Carrera 70 # 26 A 33,Local,600000000.0,60.0,10000000.0,,False,,,,,,0,1.0,,,0,,2025-05-02,,Grupo Empresarial Mi,
164,192359660,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192359660,,Medellín,belen las playas,,,Carrera 71 A 12-37,Apartamento,265000000.0,56.0,4732142.857142857,,False,,,,,,3,1.0,,,0,,2025-05-07,,Grupo Empresarial Mi,
165,192760853,fincaraiz,https://www.fincaraiz.com.co/apartamento-en-venta-en-belen-medellin/192760853,,Medellín,belen,,,CR 60 110 223 PISO 1,Apartamento,200000000000000.0,60.0,3333333333333.3335,,False,,,,,,2,2.0,,,0,,2025-08-16,,Arrendamientos El Castillo S.A.S,
166,192354167,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-medellin/192354167,,Medellín,belen,,,Belen San Bernardo,Casa,355000000.0,112.0,3169642.8571428573,,False,,,,,,3,2.0,,,0,,2025-05-06,,Triangulo Inmobiliario,
167,192282953,fincaraiz,https://www.fincaraiz.com.co/casa-en-venta-en-belen-san-bernardo-medellin/192282953,,Medellín,belen,,,Belén San Bernardo - Calle 19 # 75 A 29,Casa,600000000.0,118.0,5084745.762711864,,False,,,,,,3,2.0,,,0,,2025-04-16,,CASAS Y ESPACIOS,
